1204-17-2,"Tapete de Couro – Off White  – 1,5 x 2,0 m Quadriculado (7×7)",0,0
3204-2,"Tapete de Couro Geométrico Milão - 1,5 x 2,0 m",0,0
3204-3,"Tapete de Couro Geométrico Milão - 1,5 x 2,0 m",0,0
4105-16,"Puff - Couro Legítimo - Marrom",0,0
4105-17,"Puff - Couro Legítimo - Caramelo",0,2
4102-15,"Namoradeira - Couro Legítimo",0,0
6020-06,"Conjunto de Tapetes de Couro para Cozinha - Preto e Branco Malhado - 2 peças",0,0
6020-22,"Conjunto de Tapetes de Couro para Cozinha - Cinza e Bege - 2 peças",0,0
1203-12-2,"Tapete de Couro – Branco – 1,0 x 1,5 m Quadriculado (7×7)",0,1
1306-43-2,"Tapete de Couro - Bege Malhado - 2,0 x 2,5m Quadriculado (10x10)",0,1
1307-43-2,"Tapete de Couro - Bege Malhado - 2,0 x 3,0 Quadriculado (10x10)",0,0
32204-2,"Tapete de Couro Geométrico Texas - Bege Claro e Cinza - 1,5 x 2,0 m",0,0
32404-2,"Tapete de Couro Geométrico Imperial - Champanhe - 1,5 x 2,0 m",0,0
31206-2,"Tapete Geométrico Quadros - Mix - 2,0 x 2,5 m",0,0
7111-01-2,"Tapete de Couro - Passadeira - Preto e Branco - 0,60 x 2,50 m - Quadriculado (5x5)",0,1
1307-44-2,"Tapete de Couro - Tricolor - 2,0 x 3,0 Quadriculado (10x10)",0,0
4105-20,"Puff - Couro Legítimo - Exótico Claro",0,0
4105-21,"Puff - Couro Legítimo - Bege",0,0
1207-05-2,"Tapete de Couro – Bege Claro – 2,0 x 3,0 Quadriculado (7×7)",0,0
7111-10-2,"Tapete de Couro - Passadeira - Champanhe - 0,60 x 2,50m - Quadriculado (5x5)",0,2
7107-01-2,"Tapete de Couro - Passadeira - Preto e Branco - 0,60 x 2,0m - Quadriculado (5x5)",0,1
1304-45-2,"Tapete de Couro Paris - Degradê – 1,5 x 2,0 m Quadriculado (10×10)",0,0
32604-2,"Tapete de Couro Imperatriz - Off White e Preto - 1,5 x 2,0 m",0,0
31004-2,"Tapete de Couro Imperial - Cinza - 1,5 x 2,0 m",0,1
1103-02-2,"Tapete de Couro – Exótico Claro – 1,0 x 1,5 m Quadriculado (5×5)",0,0
7107-02-2,"Tapete de Couro - Passadeira - Exótico Claro - 0,60 x 2,0m - Quadriculado (5x5)",0,1
7107-04-2,"Tapete de Couro - Passadeira - Bege Malhado - 0,60 x 2,0m - Quadriculado (5x5)",0,0
4200-17,"Banqueta Barril P - Couro Legítimo - Marrom",0,2
4200-18,"Banqueta Barril P em Couro Legítimo - Caramelo",0,2
4202-35,"Banqueta Barril M - Couro Legítimo - Marrom",0,2
4202-36,"Banqueta Barril M - Couro Legítimo - Caramelo",0,0
4201-21,"Banqueta Barril G - Couro Legítimo - Marrom",0,0
4201-22,"Banqueta Barril G - Couro Legítimo - Caramelo",0,0
4105-23,"Puff - Couro Legítimo - Exótico Médio",0,0
4202-37,"Banqueta Barril M - Couro Legítimo",0,0
4202-39,"Banqueta Barril M - Couro Legítimo",0,0
4210-5,"Banqueta Florença - Couro Legítimo",0,0
4105-caramelo,"Puff Monte Carlo- Couro Legítimo - Caramelo",0,
4105-marrom,"Puff Monte Carlo - Couro Legítimo - Marrom",0,0
1303-28-2,"Tapete de Couro – Champanhe Escuro – 1,0 x 1,5 m Quadriculado (10×10)",0,1
1103-20-2,"Tapete de Couro – Exótico Médio – 1,0 x 1,5 m Quadriculado (5×5)",0,1
32704-2,"Tapete de Couro Geométrico Colmeia - Cinza Claro - 1,5 x 2,0 m",0,0
30804-2,"Tapete de Couro Geométrico Imperatriz - Marrom e Branco - 1,5 x 2,0 m",0,0
30504-2,"Tapete de Couro Geométrico Roma - Mix de Bege e Cinza - 1,5 x 2,0 m",0,1
1103-28-2,"Tapete de Couro – Champanhe Escuro – 1,0 x 1,5 m Quadriculado (5×5)",0,0
1304-11-2,"Tapete de Couro – Exótico Escuro  – 1,5 x 2,0 m Quadriculado (10×10)",0,0
6051-24,"Conjunto de Banheiro - Couro Legítimo - 3 peças - Quadriculado 5x5",0,0
6051-25,"Conjunto de Banheiro - Couro Legítimo - 3 peças - Quadriculado 5x5",0,0
6051-26,"Conjunto de Banheiro - Couro Legítimo - 3 peças - Quadriculado 5x5",0,0
6051-27,"Conjunto de Banheiro - Couro Legítimo - 3 peças - Quadriculado 5x5",0,0
6051-28,"Conjunto de Banheiro - Couro Legítimo - 3 peças - Quadriculado 5x5",0,0
6051-29,"Conjunto de Banheiro - Couro Legítimo - 3 peças - Quadriculado 5x5",0,0
6051-30,"Conjunto de Banheiro - Couro Legítimo - 3 peças - Quadriculado 5x5",0,1
6051-32,"Conjunto de Banheiro - Couro Legítimo - 3 peças - Quadriculado 7x7",0,0
6051-33,"Conjunto de Banheiro - Couro Legítimo - 3 peças - Quadriculado 7x7",0,0
2501-62,"Tapete de Couro Bezerro - 95 x 77 cm Apróx.",0,0
2501-64,"Tapete de Couro Bezerro - 95 x 77 cm Apróx.",0,0
2501-67,"Tapete de Couro Bezerro - 95 x 77 cm Apróx.",0,0
1304-03-2,"Tapete de Couro – Champanhe Malhado  – 1,5 x 2,0 m Quadriculado (10×10)",0,0
1306-11-2,"Tapete de Couro - Exótico Escuro - 2,0 x 2,5m Quadriculado (10x10)",0,0
1306-02-2,"Tapete de Couro - Exótico Claro - 2,0 x 2,5m Quadriculado (10x10)",0,1
1206-02-2,"Tapete de Couro - Exótico Claro - 2,0 x 2,5 Quadriculado (7x7)",0,0
1304-43-2,"Tapete de Couro – Bege Malhado  – 1,5 x 2,0 m Quadriculado (10×10)",0,1
3104-18-2,"Tapete de Couro - Mandala - 1,6m diâmetro",0,0
3104-20-2,"Tapete de Couro - Mandala - 1,6m diâmetro",0,0
3104-22-2,"Tapete de Couro - Mandala - 1,6m diâmetro",0,0
3104-23-2,"Tapete de Couro - Mandala - 1,6m diâmetro",0,0
3104-24-2,"Tapete de Couro - Mandala - 1,6m diâmetro",0,0
3104-25-2,"Tapete de Couro - Mandala - 1,6m diâmetro",0,0
3104-26-2,"Tapete de Couro - Mandala - 1,6m diâmetro",0,0
5043,"Capa para Banco/Mocho de Pele de Ovelha Rosa",0,4
7102-03-2,"Tapete de Couro - Passadeira - Champanhe Malhado - 0,60 x 1,50m - Quadriculado (5x5)",0,3
1303-11-2,"Tapete de Couro – Exótico Escuro – 1,0 x 1,5 m Quadriculado (10×10)",0,1
1204-02-2,"Tapete de Couro – Exótico Claro  – 1,5 x 2,0 m Quadriculado (7×7)",0,0
7102-04-2,"Tapete de Couro - Passadeira - Bege Malhado - 0,60 x 1,50m - Quadriculado (5x5)",0,0
4200-19,"Banqueta Barril P em Couro Legítimo",0,1
4210-7,"Banqueta Florença - Couro Legítimo",0,0
4204-11,"Banqueta Pés Palito M - Couro Legítimo",0,0
4204-13,"Banqueta Pés Palito M - Couro Legítimo",0,2
2155,"Tapete de Couro Médio 2,13 x 1,95 m",0,1
2160,"Tapete de Couro Médio 2,11 x 1,91 m",0,1
2169,"Tapete de Couro Médio 2,16 x 1,85 m",0,1
2344,"Tapete de Couro Grande 2,30 x 2,00 m",0,1
2370,"Tapete de Couro Grande 2,23 x 1,97 m",0,1
1203-22-2,"Tapete de Couro – Cinza e Bege – 1,0 x 1,5 m Quadriculado (7×7)",0,1
1203-02-2,"Tapete de Couro – Exótico Claro – 1,0 x 1,5 m Quadriculado (7×7)",0,1
32806-2,"Tapete de Couro Geométrico Colmeia - 2,0 x 2,5 m",0,0
32906-2,"Tapete de Couro Geométrico Colmeia - 2,0 x 2,5 m",0,0
2371,"Tapete de Couro Grande 2,18 x 2,02 m",0,1
2382,"Tapete de Couro Grande 2,30 x 2,03 m",0,1
6012-23,"Almofada em Couro Legítimo - 2 lados - Quadriculado 10x10",0,0
6012-24,"Almofada em Couro Legítimo - 2 lados - Quadriculado 10x10",0,2
4103-9,"Mesa de Centro - Couro Legítimo",0,1
4102-18,"Namoradeira - Couro Legítimo",0,0
1105-12-2,"Tapete de Couro - Branco - 2,0 x 2,0 Quadriculado (5x5)",0,1
7111-02-2,"Tapete de Couro - Passadeira - Exótico Claro - 0,60 x 2,50 m - Quadriculado (5x5)",0,1
7111-04-2,"Tapete de Couro - Passadeira - Bege Malhado - 0,60 x 2,50 m - Quadriculado (5x5)",0,0
7111-05-2,"Tapete de Couro - Passadeira - Bege Claro - 0,60 x 2,50 m - Quadriculado (5x5)",0,1
7111-03-2,"Tapete de Couro - Passadeira - Champanhe Malhado - 0,60 x 2,50 m - Quadriculado (5x5)",0,1
7102-14-2,"Tapete de Couro - Passadeira - Bege Médio - 0,60 x 1,50m - Quadriculado (5x5)",0,3
1304-29-2,"Tapete de Couro – Preto e Branco Malhado  – 1,5 x 2,0 m Quadriculado (10×10)",0,0
4103-13,"Mesa de Centro - Couro Legítimo",0,0
4102-20,"Namoradeira - Couro Legítimo",0,0
7107-03-2,"Tapete de Couro - Passadeira - Champanhe Malhado - 0,60 x 2,0m - Quadriculado (5x5)",0,0
1105-14-2,"Tapete de Couro - Bege Médio - 2,0 x 2,0 Quadriculado (5x5)",0,0
7102-09-2,"Tapete de Couro - Passadeira - Preto - 0,60 x 1,50m - Quadriculado (5x5)",0,0
4201-27,"Banqueta Barril G - Couro Legítimo",0,0
4220-7,"Banqueta e Mesa Amsterdã - Couro Legítimo",0,0
3106-1-2,"Tapete de Couro - Mandala - 2,0m diâmetro",0,0
3106-2-2,"Tapete de Couro - Mandala - 2,0m diâmetro",0,0
1105-08-2,"Tapete de Couro - Marrom Avermelhado Malhado - 2,0 x 2,0 Quadriculado (5x5)",0,0
1106-02-2,"Tapete de Couro - Exótico Claro - 2,0 x 2,5m - Quadriculado (5x5)",0,0
1107-14-2,"Tapete de Couro - Bege Médio - 2,0 x 3,0 Quadriculado (5x5)",0,1
7111-12-2,"Tapete de Couro - Passadeira - Branco - 0,60 x 2,50 m - Quadriculado (5x5)",0,2
1104-41-2,"Tapete de Couro – Mix Preto, Branco e Cinza – 1,5 x 2,0 m Quadriculado (5×5)",0,0
7115-15-2,"Tapete de Couro - Passadeira - Cinza Claro - 0,60 x 3,0m Quadriculado (5x5)",0,0
1103-12-2,"Tapete de Couro – Branco – 1,0 x 1,5 m Quadriculado (5×5)",0,2
2501-8,"Tapete de Couro Bezerro - 95 x 77 cm Apróx.",0,0
6012-27,"Almofada em Couro Legítimo - 2 lados - Quadriculado 7x7",0,2
6012-28,"Almofada em Couro Legítimo - 2 lados - Quadriculado 7x7",0,3
6012-30,"Almofada em Couro Legítimo - 2 lados - Quadriculado 7x7",0,0
6012-31,"Almofada em Couro Legítimo - 2 lados - Quadriculado 7x7",0,0
6012-33,"Almofada em Couro Legítimo - Metalizado Prateado - 2 lados - Quadriculado 10x10",0,1
6012-35,"Almofada em Couro Legítimo - 2 lados - Quadriculado 10x10",0,0
6012-37,"Almofada em Couro Legítimo - 2 lados - Quadriculado 10x10",0,0
6051-41,"Conjunto de Banheiro - Couro Legítimo - 3 peças - Quadriculado 10x10",0,0
6051-42,"Conjunto de Banheiro - Couro Legítimo - 3 peças - Quadriculado 10x10",0,0
1106-06-2,"Tapete de Couro - Preto e Branco Malhado - 2,0 x 2,5m - Quadriculado (5x5)",0,0
7107-14-2,"Tapete de Couro - Passadeira - Bege Médio - 0,60 x 2,00m - Quadriculado (5x5)",0,2
2201-1,"Tapete de Couro P - 1,87 x 1,55 m",0,0
2201-4,"Tapete de Couro P - 1,76 x 1,79 m",0,0
2201-5,"Tapete de Couro P - 1,78 x 1,78 m",0,0
2201-6,"Tapete de Couro P - 2,00 x 1,64 m",0,0
2201-8,"Tapete de Couro P - 1,86 x 1,72 m",0,0
2201-12,"Tapete de Couro P - 2,00 x 1,66 m",0,0
2201-13,"Tapete de Couro P - 1,87 x 1,61 m",0,0
2701-3,"Tapete de Couro PP - 1,71 x 1,53 m",0,0
2301-1,"Tapete de Couro Grande 2,16 x 2,04 m",0,1
2301-5,"Tapete de Couro Grande 2,14 x 2,02 m",0,1
2301-6,"Tapete de Couro Grande 2,24 x 1,90 m",0,1
2301-8,"Tapete de Couro Grande 2,20 x 1,90 m",0,1
2301-10,"Tapete de Couro Grande 2,10 x 1,72 m",0,1
2401-8,"Tapete de Couro Grande 2,30 x 2,04 m",0,1
2401-9,"Tapete de Couro Grande 2,54 x 2,07 m",0,1
4104-7,"Mesa Lateral - Couro Legítimo - Pés Palito",0,0
4104-8,"Mesa Lateral - Couro Legítimo - Pés Palito",0,0
4104-9,"Mesa Lateral - Couro Legítimo - Pés Palito",0,0
4104-10,"Mesa Lateral - Couro Legítimo - Pés Palito",0,0
4103-14,"Mesa de Centro - Couro Legítimo",0,0
4103-17,"Mesa de Centro - Couro Legítimo",0,0
4103-18,"Mesa de Centro - Couro Legítimo",0,0
4102-21,"Namoradeira - Couro Legítimo",0,0
4102-22,"Namoradeira - Couro Legítimo",0,1
4102-23,"Namoradeira - Couro Legítimo",0,0
4102-24,"Namoradeira - Couro Legítimo",0,1
4200-20,"Banqueta Barril P em Couro Legítimo",0,0
4200-21,"Banqueta Barril P em Couro Legítimo",0,0
4201-28,"Banqueta Barril G - Couro Legítimo",0,1
4201-29,"Banqueta Barril G - Couro Legítimo",0,1
4201-30,"Banqueta Barril G - Couro Legítimo",0,0
4201-31,"Banqueta Barril G - Couro Legítimo",0,0
2201-16,"Tapete de Couro P - 1,99 x 1,71 m",0,0
2201-17,"Tapete de Couro P - 1,87 x 1,78 m",0,0
1204-05-2,"Tapete de Couro – Bege Claro  – 1,5 x 2,0 m Quadriculado (7×7)",0,1
3104-3-2,"Tapete de Couro - Mandala - 1,6m diâmetro",0,0
72801-1,"Tapete de Couro Geométrico - Passadeira - Bege - 0,50 x 1,70 m",0,0
72801-2,"Tapete de Couro Geométrico - Passadeira - Bege - 0,50 x 1,80 m",0,0
1206-04-2,"Tapete de Couro - Bege Malhado - 2,0 x 2,5 Quadriculado (7x7)",0,0
2501-84,"Tapete de Couro Bezerro - 95 x 77 cm Apróx.",0,0
2501-86,"Tapete de Couro Bezerro - 95 x 77 cm Apróx.",0,0
2501-89,"Tapete de Couro Bezerro - 95 x 77 cm Apróx.",0,1
2501-91,"Tapete de Couro Bezerro - 95 x 77 cm Apróx.",0,0
4201-33,"Banqueta Barril G - Couro Legítimo",0,0
4201-34,"Banqueta Barril G - Couro Legítimo",0,0
4202-40,"Banqueta Barril M - Couro Legítimo",0,0
4200-22,"Banqueta Barril P em Couro Legítimo",0,0
4200-23,"Banqueta Barril P em Couro Legítimo",0,0
4220-8,"Banqueta e Mesa Amsterdã - Couro Legítimo",0,0
2601-2,"Tapete de Couro PP - 1,19 x 1,27 m",0,0
2601-4,"Tapete de Couro PP - 1,27 x 1,32 m",0,0
2601-6,"Tapete de Couro PP - 1,24 x 1,27 m",0,0
2601-8,"Tapete de Couro PP - 1,25 x 1,23 m",0,0
2601-9,"Tapete de Couro PP - 1,35 x 1,30 m",0,0
6012-38,"Almofada em Couro Legítimo - 2 lados - Quadriculado 10x10",0,0
6012-39,"Almofada em Couro Legítimo - 2 lados - Quadriculado 10x10",0,0
6012-40,"Almofada em Couro Legítimo - 2 lados - Quadriculado 10x10",0,0
6012-41,"Almofada em Couro Legítimo - Geométrico 3D - 2 lados",0,1
6012-42,"Almofada em Couro Legítimo - Geométrico Terni - 2 lados",0,2
6012-43,"Almofada em Couro Legítimo - Geométrico Imperatriz - 2 lados",0,0
7202-14-2,"Tapete de Couro - Passadeira - 0,60 x 1,50 m - Quadriculado 7x7",0,0
7202-21-2,"Tapete de Couro - Passadeira - 0,60 x 1,50 m - Quadriculado 7x7",0,0
7302-20-2,"Tapete de Couro -Passadeira - 0,60 x 1,50 m - Quadriculado 10x10",0,0
7302-28-2,"Tapete de Couro - Passadeira - 0,60 x 1,50 m - Quadriculado 10x10",0,0
7307-46-2,"Tapete de Couro - Passadeira - 0,60 x 2,00 m - Quadriculado 10x10",0,0
7307-15-2,"Tapete de Couro - Passadeira - 0,60 x 2,00 m - Quadriculado 10x10",0,0
3104-27-2,"Tapete de Couro - Mandala - 1,6m diâmetro",0,0
3102-13-2,"Tapete de Couro - Mandala - 1,2m diâmetro",0,0
3102-14-2,"Tapete de Couro - Mandala - 1,2m diâmetro",0,0
3102-15-2,"Tapete de Couro - Mandala - 1,2m diâmetro",0,0
3102-16-2,"Tapete de Couro - Mandala - 1,2m diâmetro",0,0
